"X","ghocode","ghodisplay","ghourl","publishstatecode","publishstatedisplay","publishstateurl","yearcode","yeardisplay","yearurl","regioncode","regiondisplay","regionurl","countrycode","countrydisplay","countryurl","agegroupcode","agegroupdisplay","agegroupurl","sexcode","sexdisplay","sexurl","displayvalue","numeric","low","high","comments"
10352,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"AFR","Africa",NA,"GAB","Gabon",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.7 [24.0-25.5]",24.7,24,25.5,""
10353,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AFR","Africa",NA,"GAB","Gabon",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.0 [24.3-25.8]",25,24.3,25.8,""
10354,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"EUR","Europe",NA,"GEO","Georgia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.0 [22.6-29.3]",26,22.6,29.3,""
10355,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"EUR","Europe",NA,"GEO","Georgia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.1 [22.9-29.3]",26.1,22.9,29.3,""
10356,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"EUR","Europe",NA,"GEO","Georgia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.2 [23.3-29.1]",26.2,23.3,29.1,""
10357,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"EUR","Europe",NA,"GEO","Georgia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.0 [23.2-28.8]",26,23.2,28.8,""
10358,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1994,1994,NA,"EUR","Europe",NA,"GEO","Georgia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.7 [23.0-28.5]",25.7,23,28.5,""
10359,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"EUR","Europe",NA,"GEO","Georgia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.7 [23.0-28.5]",25.7,23,28.5,""
10360,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"EUR","Europe",NA,"GEO","Georgia",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [23.2-28.7]",25.9,23.2,28.7,""
10361,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.1 [24.2-26.1]",25.1,24.2,26.1,""
10362,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.2 [24.4-25.9]",25.2,24.4,25.9,""
10363,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.3 [24.9-25.8]",25.3,24.9,25.8,""
10364,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.4 [25.0-25.9]",25.4,25,25.9,""
10365,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1991,1991,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.5 [25.1-26.0]",25.5,25.1,26,""
10366,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.8 [25.4-26.2]",25.8,25.4,26.2,""
10367,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [25.5-26.4]",25.9,25.5,26.4,""
10368,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.3 [25.6-27.0]",26.3,25.6,27,""
10369,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"EUR","Europe",NA,"DEU","Germany",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.4 [25.5-27.3]",26.4,25.5,27.3,""
10370,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"AFR","Africa",NA,"GHA","Ghana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.1 [19.7-22.5]",21.1,19.7,22.5,""
10371,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AFR","Africa",NA,"GHA","Ghana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.3 [20.1-22.4]",21.3,20.1,22.4,""
10372,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1988,1988,NA,"AFR","Africa",NA,"GHA","Ghana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.5 [20.5-22.4]",21.5,20.5,22.4,""
10373,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"AFR","Africa",NA,"GHA","Ghana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.1 [21.5-22.7]",22.1,21.5,22.7,""
10374,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AFR","Africa",NA,"GHA","Ghana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.4 [21.8-22.9]",22.4,21.8,22.9,""
10375,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"AFR","Africa",NA,"GHA","Ghana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.4 [23.0-23.8]",23.4,23,23.8,""
10376,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AFR","Africa",NA,"GHA","Ghana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.6 [23.2-24.1]",23.6,23.2,24.1,""
10377,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"EUR","Europe",NA,"GRC","Greece",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.6 [22.4-26.8]",24.6,22.4,26.8,""
10378,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1985,1985,NA,"EUR","Europe",NA,"GRC","Greece",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.7 [22.7-26.7]",24.7,22.7,26.7,""
10379,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"EUR","Europe",NA,"GRC","Greece",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.8 [23.2-26.4]",24.8,23.2,26.4,""
10380,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"EUR","Europe",NA,"GRC","Greece",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.8 [23.4-26.3]",24.8,23.4,26.3,""
10381,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"EUR","Europe",NA,"GRC","Greece",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.0 [24.0-26.2]",25,24,26.2,""
10382,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"EUR","Europe",NA,"GRC","Greece",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.1 [24.1-26.2]",25.1,24.1,26.2,""
10383,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.8 [20.4-27.0]",23.8,20.4,27,""
10384,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1982,1982,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.9 [20.7-27.0]",23.9,20.7,27,""
10385,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.4 [21.5-27.3]",24.4,21.5,27.3,""
10386,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.8 [21.9-27.6]",24.8,21.9,27.6,""
10387,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.6 [22.9-28.3]",25.6,22.9,28.3,""
10388,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.7 [23.0-28.5]",25.7,23,28.5,""
10389,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.6 [23.7-29.6]",26.6,23.7,29.6,""
10390,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2007,2007,NA,"AMR","Americas",NA,"GRD","Grenada",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.9 [23.8-29.9]",26.9,23.8,29.9,""
10391,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"AMR","Americas",NA,"GTM","Guatemala",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.4 [21.7-25.1]",23.4,21.7,25.1,""
10392,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AMR","Americas",NA,"GTM","Guatemala",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.7 [22.2-25.1]",23.7,22.2,25.1,""
10393,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"AMR","Americas",NA,"GTM","Guatemala",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.5 [23.7-25.3]",24.5,23.7,25.3,""
10394,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AMR","Americas",NA,"GTM","Guatemala",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.8 [24.1-25.5]",24.8,24.1,25.5,""
10395,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"AMR","Americas",NA,"GTM","Guatemala",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.8 [25.2-26.3]",25.8,25.2,26.3,""
10396,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AMR","Americas",NA,"GTM","Guatemala",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"26.0 [25.3-26.7]",26,25.3,26.7,""
10397,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AFR","Africa",NA,"GIN","Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.6 [18.5-22.8]",20.6,18.5,22.8,""
10398,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"AFR","Africa",NA,"GIN","Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.7 [18.9-22.7]",20.7,18.9,22.7,""
10399,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"AFR","Africa",NA,"GIN","Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.1 [19.9-22.3]",21.1,19.9,22.3,""
10400,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"AFR","Africa",NA,"GIN","Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.2 [20.1-22.3]",21.2,20.1,22.3,""
10401,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"AFR","Africa",NA,"GIN","Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.7 [21.0-22.4]",21.7,21,22.4,""
10402,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"AFR","Africa",NA,"GIN","Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.9 [21.2-22.5]",21.9,21.2,22.5,""
10403,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"AFR","Africa",NA,"GIN","Guinea",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.3 [21.5-23.1]",22.3,21.5,23.1,""
10404,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1980,1980,NA,"AFR","Africa",NA,"GNB","Guinea-Bissau",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.4 [17.1-23.6]",20.4,17.1,23.6,""
10405,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1987,1987,NA,"AFR","Africa",NA,"GNB","Guinea-Bissau",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.0 [18.1-23.9]",21,18.1,23.9,""
10406,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1989,1989,NA,"AFR","Africa",NA,"GNB","Guinea-Bissau",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.2 [18.4-24.1]",21.2,18.4,24.1,""
10407,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1996,1996,NA,"AFR","Africa",NA,"GNB","Guinea-Bissau",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.9 [19.0-24.7]",21.9,19,24.7,""
10408,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1998,1998,NA,"AFR","Africa",NA,"GNB","Guinea-Bissau",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.0 [19.2-24.8]",22,19.2,24.8,""
10409,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2003,2003,NA,"AFR","Africa",NA,"GNB","Guinea-Bissau",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.3 [19.4-25.2]",22.3,19.4,25.2,""
10410,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2005,2005,NA,"AFR","Africa",NA,"GNB","Guinea-Bissau",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.5 [19.5-25.4]",22.5,19.5,25.4,""
10411,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1984,1984,NA,"AMR","Americas",NA,"GUY","Guyana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.6 [20.4-26.8]",23.6,20.4,26.8,""
10412,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1986,1986,NA,"AMR","Americas",NA,"GUY","Guyana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.7 [20.6-26.8]",23.7,20.6,26.8,""
10413,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1993,1993,NA,"AMR","Americas",NA,"GUY","Guyana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.2 [21.4-27.1]",24.2,21.4,27.1,""
10414,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1995,1995,NA,"AMR","Americas",NA,"GUY","Guyana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"24.5 [21.6-27.4]",24.5,21.6,27.4,""
10415,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2000,2000,NA,"AMR","Americas",NA,"GUY","Guyana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.3 [22.4-28.2]",25.3,22.4,28.2,""
10416,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2002,2002,NA,"AMR","Americas",NA,"GUY","Guyana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.6 [22.7-28.6]",25.6,22.7,28.6,""
10417,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2004,2004,NA,"AMR","Americas",NA,"GUY","Guyana",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"25.9 [23.0-28.9]",25.9,23,28.9,""
10418,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1981,1981,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"20.8 [18.8-22.8]",20.8,18.8,22.8,""
10419,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1983,1983,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.0 [19.2-22.7]",21,19.2,22.7,""
10420,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1990,1990,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.4 [20.4-22.5]",21.4,20.4,22.5,""
10421,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1992,1992,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"21.6 [20.7-22.5]",21.6,20.7,22.5,""
10422,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1997,1997,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.0 [21.4-22.6]",22,21.4,22.6,""
10423,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,1999,1999,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.2 [21.6-22.8]",22.2,21.6,22.8,""
10424,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2001,2001,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"22.5 [21.9-23.1]",22.5,21.9,23.1,""
10425,"NCD_BMI_MEANC","Mean BMI (kg/m2) (crude estimate)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2388","PUBLISHED","Published",NA,2006,2006,NA,"AMR","Americas",NA,"HTI","Haiti",NA,"AGE20-PLUS","20+",NA,"FMLE","Female",NA,"23.1 [22.3-23.8]",23.1,22.3,23.8,""
